literature_id,reaction_id,conversion_rate,conversion_rate_unit,conversion_rate_error,product_yield,product_yield_unit,product_yield_error,regioselectivity,stereoselectivity,enantiomeric_excess,enantiomeric_excess_unit
PMID32365662,reaction_1,,,,20.0,% (w/v),,"Produces levan-type fructan with β-2,6 glycosidic linkages, confirmed by 13C-NMR.",,,
PMID32367441,reaction_1,,,,,,,,,,
PMID32367441,reaction_2,,,,,,,,,,
PMID32367441,reaction_3,,,,,,,,,,
PMID32367441,reaction_4,,,,,,,,,,
PMID32367441,reaction_5,,,,,,,,,,
PMID32367441,reaction_6,,,,,,,,,,
PMID32367441,reaction_7,,,,,,,,,,
PMID32367441,reaction_8,,,,,,,,,,
PMID32367441,reaction_9,,,,,,,,,,
PMID32367441,reaction_10,,,,,,,,,,
PMID32367441,reaction_11,,,,,,,,,,
PMID32367441,reaction_12,,,,,,,,,,
PMID32367441,reaction_13,,,,,,,,,,
PMID32367441,reaction_14,,,,,,,,,,
PMID32367441,reaction_15,,,,,,,,,,
PMID32367441,reaction_16,16.0,%,,,,,,,,
PMID32367441,reaction_17,,,,,,,,,,
PMID32367526,reaction_1,,,,,,,,,,
PMID32367526,reaction_2,,,,,,,,,,
PMID32367526,reaction_3,,,,,,,,,,
PMID32367573,reaction_1,,,,,,,,,,
PMID32367573,reaction_2,,,,,,,,,,
PMID32367573,reaction_3,,,,,,,,,,
PMID32367573,reaction_4,,,,,,,,,,
PMID32367573,reaction_5,,,,,,,,,,
PMID32367573,reaction_6,,,,,,,,,,
PMID32367573,reaction_7,,,,,,,,,,
PMID32367573,reaction_8,,,,,,,,,,
PMID32368512,reaction_1,,,,,,,,,,
PMID32368512,reaction_2,,,,,,,,,,
PMID32373581,reaction_1,,,,,,,,,,
PMID32373581,reaction_2,,,,,,,,,,
PMID32373581,reaction_3,,,,,,,,,,
PMID32373581,reaction_4,,,,,,,,,,
PMID32373581,reaction_5,,,,,,,,,,
PMID32373581,reaction_6,,,,,,,,,,
PMID32373581,reaction_7,,,,,,,,,,
PMID32373581,reaction_8,,,,,,,,,,
PMID32373581,reaction_9,,,,,,,,,,
PMID32379966,reaction_1,,,,,,,,,,
PMID32382450,reaction_1,,,,,,,,,,
PMID32382450,reaction_2,,,,,,,,,,
PMID32382450,reaction_3,,,,,,,,,,
PMID32382450,reaction_4,,,,,,,,,,
PMID32382450,reaction_5,,,,,,,,,,
PMID32382667,reaction_1,,,,,,,,,,
PMID32382667,reaction_2,,,,,,,,,,
PMID32382667,reaction_3,,,,,,,,,,
PMID32382667,reaction_4,,,,,,,,,,
PMID32386575,reaction_1,,,,,,,"The enzyme is described as an alpha-(1->3) and/or alpha-(1->5) linking arabinofuranosyltransferase that acts on a growing arabinan chain. Glycan array analysis showed the enzyme binds preferentially to long (>10 residues) and branched arabinofuranose chains, which are the acceptor substrates.",Transfers a D-arabinofuranose residue.,,
PMID32388928,reaction_1,,,,0.9,g/g xylose,,,,,
PMID32388928,reaction_2,,,,16.0,mg/L,,,,,
PMID32391185,reaction_1,,,,,,,,,,
PMID32391185,reaction_2,,,,26.4,µM,± 1.9,,,,
PMID32391185,reaction_3,,,,,,,,,,
PMID32391470,reaction_1,,,,,,,,,,
PMID32391470,reaction_2,,,,,,,,,,
PMID32391470,reaction_3,,,,,,,,,,
PMID32391470,reaction_4,,,,,,,,,,
PMID32391470,reaction_5,,,,,,,,,,
PMID32391470,reaction_6,,,,,,,,,,
PMID32391487,reaction_1,98.6,%,,,,,,,,
PMID32391487,reaction_2,97.5,%,,96.7,%,,,,,
PMID32391487,reaction_3,,,,,,,,,,
PMID32393761,reaction_1,,,,,,,Specifically trimethylates lysine 9 on Histone H3 (H3K9me3).,,,
PMID32393857,reaction_1,,,,,,,,,,
PMID32393857,reaction_2,,,,,,,,,,
PMID32393857,reaction_3,,,,,,,,,,
PMID32393857,reaction_4,,,,,,,,,,
PMID32393857,reaction_5,,,,,,,,,,
PMID32393857,reaction_6,,,,,,,,,,
PMID32393857,reaction_7,,,,,,,,,,
PMID32393899,reaction_1,,,,,,,"Canonical reaction produces 5-lipoxygenation products (5-HETE, LTB4 isomers).",,,
PMID32393899,reaction_2,,,,,,,"This pathway is promoted by the allosteric modulator AKBA, indicating a shift in regiospecificity of 5-LOX towards 12-lipoxygenation.",,,
PMID32393899,reaction_3,,,,,,,"Minor byproduct pathway of 5-LOX, producing a 15-lipoxygenation product.",,,
PMID32396821,reaction_1,,,,,,,,,,
PMID32396821,reaction_2,,,,,,,,,,
PMID32396821,reaction_3,,,,,,,,,,
PMID32396821,reaction_4,,,,,,,,,,
PMID32396821,reaction_5,,,,,,,,,,
PMID32396821,reaction_6,,,,,,,,,,
PMID32396821,reaction_7,,,,,,,,,,
PMID32396821,reaction_8,,,,,,,,,,
PMID32396821,reaction_9,,,,,,,,,,
PMID32396821,reaction_10,,,,,,,,,,
PMID32396821,reaction_11,,,,,,,,,,
PMID32396821,reaction_12,,,,,,,,,,
PMID32397467,reaction_1,,,,,,,,,,
PMID32397467,reaction_2,,,,,,,,,,
PMID32397467,reaction_3,,,,,,,,,,
PMID32397467,reaction_4,,,,,,,,,,
PMID32397467,reaction_5,,,,,,,,,,
PMID32397467,reaction_6,,,,,,,,,,
PMID32397467,reaction_7,,,,,,,,,,
PMID32397467,reaction_8,,,,,,,,,,
PMID32397467,reaction_9,,,,,,,,,,
PMID32397467,reaction_10,,,,,,,,,,
PMID32397467,reaction_11,,,,,,,,,,
PMID32397467,reaction_12,,,,,,,,,,
PMID32398013,reaction_1,,,,0.623,mg g-1 DCW,,,,,
PMID32399854,reaction_1,,,,,,,,,,
PMID32405654,reaction_1,,,,,,,,,,
PMID32405654,reaction_2,,,,,,,,,,
PMID32405654,reaction_3,,,,,,,,,,
PMID32405654,reaction_4,,,,,,,,,,
PMID32405654,reaction_5,,,,,,,,,,
PMID32405654,reaction_6,,,,,,,,,,
PMID32405654,reaction_7,,,,,,,,,,
PMID32405654,reaction_8,,,,,,,,,,
PMID32405654,reaction_9,,,,,,,,,,
PMID32405654,reaction_10,,,,,,,,,,
PMID32405654,reaction_11,,,,,,,,,,
PMID32405654,reaction_12,,,,,,,,,,
PMID32405654,reaction_13,,,,,,,,,,
PMID32405654,reaction_14,,,,,,,,,,
PMID32405654,reaction_15,,,,,,,,,,
PMID32405654,reaction_16,,,,,,,,,,
PMID32405654,reaction_17,,,,,,,,,,
PMID32405654,reaction_18,,,,,,,,,,
PMID32405654,reaction_19,,,,,,,,,,
PMID32405654,reaction_20,,,,,,,,,,
PMID32409606,reaction_1,,,,,,,,,,
PMID32409606,reaction_2,,,,,,,,,,
PMID32409606,reaction_3,,,,,,,,,,
PMID32409606,reaction_4,,,,,,,,,,
PMID32409606,reaction_5,,,,,,,,,,
PMID32409656,reaction_1,,,,,,,,,,
PMID32409656,reaction_2,,,,,,,,,,
PMID32409656,reaction_3,,,,,,,,,,
PMID32415359,reaction_1,,,,,,,,,,
PMID32415359,reaction_2,,,,,,,,,,
PMID32415359,reaction_3,,,,,,,,,,
PMID32415359,reaction_4,,,,,,,,,,
PMID32415359,reaction_5,,,,,,,,,,
PMID32415359,reaction_6,,,,,,,,,,
PMID32415359,reaction_7,,,,,,,,,,
PMID32416191,reaction_1,,,,,,,,,,
PMID32417540,reaction_1,,,,,,,,,,
PMID32417540,reaction_2,,,,,,,,,,
PMID32417540,reaction_3,53.6,wt.%,± 7.82,2.9,g/L,± 0.62,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 1 ± 0 mol%.,,,
PMID32417540,reaction_4,48.9,wt.%,± 1.8,2.4,g/L,± 0.12,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 3 ± 0 mol%.,,,
PMID32417540,reaction_5,49.6,wt.%,± 2.12,2.5,g/L,± 0.12,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 11 ± 1 mol%.,,,
PMID32417540,reaction_6,58.8,wt.%,± 2.0,3.2,g/L,± 0.02,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 7 ± 0 mol%.,,,
PMID32417540,reaction_7,55.8,wt.%,± 3.3,2.7,g/L,± 0.32,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 13 ± 0 mol%.,,,
PMID32417540,reaction_8,71.2,wt.%,± 1.4,4.4,g/L,± 0.22,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 3 ± 0 mol%.,,,
PMID32417540,reaction_9,73.8,wt.%,± 3.6,4.2,g/L,± 0.2,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 6 ± 0 mol%.,,,
PMID32417540,reaction_10,62.6,wt.%,± 7.4,3.0,g/L,± 0.8,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 14 ± 1 mol%.,,,
PMID32417540,reaction_11,71.9,wt.%,± 1.1,4.1,g/L,± 0.1,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 11 ± 0 mol%.,,,
PMID32417540,reaction_12,63.3,wt.%,± 3.6,3.4,g/L,± 0.3,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 18 ± 1 mol%.,,,
PMID32417540,reaction_13,59.2,wt.%,± 1.3,2.1,g/L,± 0.1,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 2 ± 0 mol%.,,,
PMID32417540,reaction_14,83.7,wt.%,± 4.2,4.0,g/L,± 0.4,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 3 ± 0 mol%.,,,
PMID32417540,reaction_15,69.7,wt.%,± 5.7,3.0,g/L,± 0.3,Incorporation of 3HB and 3HHx monomers. 3HHx fraction was 3 ± 0 mol%.,,,
PMID32423667,reaction_1,,,,,,,,,,
PMID32423667,reaction_2,,,,,,,,,,
PMID32423667,reaction_3,,,,,,,,,,
PMID32423667,reaction_4,,,,,,,,,,
PMID32423667,reaction_5,,,,,,,,,,
PMID32423674,reaction_1,,,,,,,,,,
PMID32427050,reaction_1,100.0,%,,,,,,,,
PMID32427050,reaction_2,,,,100.0,%,,,,,
PMID32428392,reaction_1,,,,,,,,,,
PMID32428392,reaction_2,,,,,,,,,,
PMID32428392,reaction_3,,,,,,,,,,
PMID32428392,reaction_4,,,,,,,,,,
PMID32428392,reaction_5,,,,,,,,,,
PMID32428392,reaction_6,,,,,,,,,,
PMID32428392,reaction_7,,,,,,,,,,
PMID32428392,reaction_8,,,,,,,,,,
PMID32428392,reaction_9,,,,,,,,,,
PMID32428392,reaction_10,,,,,,,,,,
PMID32428392,reaction_11,,,,,,,,,,
PMID32428392,reaction_12,,,,,,,,,,
PMID32428392,reaction_13,,,,,,,,,,
PMID32428392,reaction_14,,,,,,,,,,
PMID32432915,reaction_1,,,,,,,,,,
PMID32433733,reaction_1,,,,,,,,,,
PMID32436380,reaction_1,,,,657.0,mg/L,,,,,
PMID32436380,reaction_2,,,,475.0,mg/L,,,,,
PMID32436380,reaction_3,,,,,,,,,,
PMID32436380,reaction_4,,,,,,,,,,
PMID32436380,reaction_5,,,,,,,,,,
PMID32437808,reaction_1,,,,,,,,,,
PMID32442521,reaction_1,,,,,,,,,,
PMID32451803,reaction_1,62.7,%,,63.4,g/L,,,,,
PMID32451803,reaction_2,25.1,%,,12.7,g/L,,,,,
PMID32453018,reaction_1,,,,,,,,,,
PMID32456285,reaction_1,,,,,,,,,,
PMID32457294,reaction_1_neddylation,,,,,,,,,,
PMID32457294,reaction_2_autophosphorylation,,,,,,,,,,
PMID32457501,reaction_1,,,,4.0,mM,,,,,
PMID32457501,reaction_2,,,,12.0,mM,,,,,
PMID32457501,reaction_3,,,,,,,,,,
PMID32459092,reaction_1,,,,,,,,,,
PMID32459374,reaction_1_CaCYP51,,,,,,,,,,
PMID32459374,reaction_2_HsCYP51,,,,,,,,,,
PMID32464091,reaction_1,,,,,,,,,,
PMID32464091,reaction_2,,,,,,,,,,
PMID32464091,reaction_3,,,,,,,,,,
PMID32464091,reaction_4,,,,,,,,,,
PMID32464091,reaction_5,,,,,,,,,,
PMID32464091,reaction_6,,,,,,,,,,
PMID32464434,reaction_1,,,,,,,,,,
PMID32469443,reaction_1,,,,,,,,,,
PMID32470517,reaction_1,,,,,,,,,,
PMID32470517,reaction_2,,,,,,,,,,
PMID32471859,reaction_1,,,,,,,,,,
PMID32471859,reaction_2,,,,,,,,,,
PMID32471859,reaction_3,,,,,,,,,,
PMID32472090,reaction_1,,,,,,,,,,
PMID32472101,reaction_1,,,,,,,"Aminoacylation of SpePyltRNA with a CUA anticodon, which decodes the TAG stop codon.",Acts on L-lysine derivative.,,
PMID32472101,reaction_2,,,,,,,"Aminoacylation of the evolved IntΔNPyltRNA(A17,VC10) with a UCCU anticodon, which decodes the AGGA quadruplet codon.",Acts on L-histidine derivative.,,
PMID32472101,reaction_3,,,,,,,"Aminoacylation of the evolved AlvΔNPyltRNA(8) with a UACU anticodon, which decodes the AGTA quadruplet codon.",Acts on L-lysine derivative.,,
PMID32472101,reaction_4,,,,,,,,,,
PMID32472168,reaction_1,,,,,,,,,,
PMID32472168,reaction_2,,,,,,,,,,
PMID32472168,reaction_3,,,,,,,,,,
PMID32472168,reaction_4,,,,,,,,,,
PMID32474056,reaction_1,,,,80.0,mg/L total fatty acids,,,,,
PMID32483918,reaction_1,,,,,,,,,,
PMID32483918,reaction_2,,,,,,,,,,
PMID32483918,reaction_3,,,,,,,,,,
PMID32483918,reaction_4,,,,,,,,,,
PMID32483918,reaction_5,,,,,,,"Glycosylation occurred at only one site, producing a single monoglucoside product.",,,
PMID32483918,reaction_6,,,,,,,"Glycosylation occurred at two positions, resulting in a mixture of monoglucosides and diglucosides.",,,
PMID32483918,reaction_7,,,,,,,,,,
PMID32483918,reaction_8,,,,,,,,,,
PMID32483918,reaction_9,,,,,,,,,,
PMID32483918,reaction_10,,,,,,,,,,
PMID32485238,reaction_1,,,,,,,,,,
PMID32485238,reaction_2,,,,,,,,,,
PMID32485238,reaction_3,,,,,,,,,,
PMID32487758,reaction_1,,,,,,,,,,
PMID32488442,reaction_1,96.2,%,± 1.1,192.0,mM,± 0.5,"Forms 14,15-HXB3 as the major product.","Product is (13R,14S,15S)-13-hydroxy-14,15-epoxy-eicosatrienoic acid. The epoxide has a 14S,15S absolute configuration (trans-epoxide) and the C-13 hydroxyl is in a threo relationship to the C-14 oxygen, indicating 13R absolute configuration.",,
PMID32488442,reaction_2,50.6,%,± 1.8,101.0,mM,± 1.7,"Forms 13,14,15-TrXB3 as the major product.","Product is (13R,14R,15S)-13,14,15-trihydroxy-eicosatrienoic acid. Involves reversal of stereochemistry at C14 by epoxide hydrolase, resulting in 13R,14R,15S-trihydroxy derivatives.",,
PMID32488442,reaction_3,,,,,,,,,,
PMID32488442,reaction_4,,,,,,,,,,
PMID32492133,reaction_1,,,,,,,"The reaction produced 12-HETE with high selectivity, as 15S-HETE (a potential by-product) was hardly observed.","The S-enantiomer was almost exclusively produced, as determined by chiral-phase HPLC.",,
PMID32492133,reaction_2,,,,,,,,,,
PMID32492133,reaction_3,,,,,,,,,,
PMID32492133,reaction_4,,,,,,,,,,
PMID32496216,reaction_1,,,,,,,,The enzyme is stereoselective for glycerol 1-phosphate (G1P) over its enantiomer glycerol 3-phosphate (G3P).,,
PMID32496217,reaction_1,,,,,,,,,,
PMID32497258,reaction_1,,,,,,,,,,
PMID32497258,reaction_2,,,,60.0,g/L,,,,,
PMID32500270,reaction_1,,,,,,,,,,
PMID32500270,reaction_2,,,,,,,,,,
PMID32500270,reaction_3,,,,,,,,,,
PMID32500270,reaction_4,,,,,,,,,,
PMID32500270,reaction_5,,,,,,,,,,
PMID32500270,reaction_6,,,,,,,,,,
PMID32500270,reaction_7,,,,,,,,,,
PMID32500270,reaction_8,,,,,,,,,,
PMID32500270,reaction_9,,,,,,,,,,
PMID32500270,reaction_10,,,,,,,,,,
PMID32504107,reaction_1,,,,,,,,,,
PMID32511919,reaction_1,,,,0.6,equivalents per enzyme,± 0.1,,,,
PMID32511919,reaction_2,,,,,,,,,,
PMID32513704,reaction_1,,,,,,,Hydroxylation at the C-3 position of the β-ring.,pro-3R stereospecificity,,
PMID32517586,reaction_1,,,,,,,,Reduces the R-epimer of methionine sulfoxide.,,
PMID32526261,reaction_1,,,,3.69,g/L,,,,,
PMID32526261,reaction_2,,,,0.14,g/L,,,,,
PMID32526261,reaction_3,,,,0.64,g/L,,,,,
PMID32531208,reaction_1,,,,,,,,,,
PMID32531315,reaction_1,,,,,,,,,,
PMID32531362,reaction_1,,,,,,,,,,
PMID32534087,reaction_1,,,,,,,,,,
PMID32534087,reaction_2,,,,,,,,,,
PMID32534087,reaction_3,98.3,%,,,,,,Produces the L-enantiomer of 3-fluoroalanine.,99.99,%
PMID32534087,reaction_4,,,,,,,,,,
PMID32534087,reaction_5,,,,,,,,,,
PMID32534087,reaction_6,,,,,,,,,,
PMID32534087,reaction_7,,,,,,,,,,
PMID32540188,reaction_1,,,,,,,,,,
PMID32540203,reaction_1,,,,,,,,,,
PMID32540203,reaction_2,,,,,,,,,,
PMID32540203,reaction_3,,,,,,,,,,
PMID32540485,reaction_1,,,,,,,,,,
PMID32541034,reaction_1,,,,,,,,,,
PMID32541034,reaction_2,,,,,,,,,,
PMID32541034,reaction_3,88.0,%,± 2,,,,,,,
PMID32543104,reaction_1,,,,,,,,,,
PMID32544743,reaction_1,,,,,,,,,,
PMID32546622,reaction_1,,,,,,,,,,
PMID32546622,reaction_2,,,,,,,,,,
PMID32546622,reaction_3,,,,,,,,,,
PMID32546622,reaction_4,,,,,,,,,,
PMID32546622,reaction_5,,,,,,,,,,
PMID32553892,reaction_1,,,,,,,,,,
PMID32553892,reaction_2,,,,,,,,,,
PMID32553892,reaction_3,,,,,,,,,,
PMID32553892,reaction_4,,,,,,,,,,
PMID32553892,reaction_5,,,,,,,,,,
PMID32553892,reaction_6,,,,,,,,,,
PMID32554222,reaction_1,,,,,,,,,,
PMID32554222,reaction_2,,,,,,,,,,
PMID32554222,reaction_3,,,,,,,,,,
PMID32554222,reaction_4,,,,,,,,,,
PMID32554222,reaction_5,39.0,%,,,,,,,,
PMID32554222,reaction_6,7.0,%,,,,,,,,
PMID32554222,reaction_7,,,,,,,,,,
PMID32554222,reaction_8,,,,,,,,,,
PMID32554222,reaction_9,,,,,,,,,,
PMID32554222,reaction_10,,,,,,,,,,
PMID32554222,reaction_11,,,,,,,,,,
PMID32556414,reaction_1,,,,,,,,,,
PMID32556414,reaction_2,,,,,,,,,,
PMID32556414,reaction_3,,,,,,,,,,
PMID32556414,reaction_4,,,,,,,,,,
PMID32556414,reaction_5,,,,,,,,,,
PMID32556414,reaction_6,,,,,,,,,,
PMID32556414,reaction_7,,,,,,,,,,
PMID32556414,reaction_8,,,,,,,,,,
PMID32556414,reaction_9,,,,,,,,,,
PMID32556414,reaction_10,,,,,,,,,,
PMID32556414,reaction_11,,,,,,,,,,
PMID32556414,reaction_12,,,,,,,,,,
PMID32556414,reaction_13,,,,,,,,,,
PMID32556414,reaction_14,,,,,,,,,,
PMID32556414,reaction_15,,,,,,,,,,
PMID32556414,reaction_16,,,,,,,,,,
PMID32556414,reaction_17,,,,,,,,,,
PMID32556414,reaction_18,,,,,,,,,,
PMID32556414,reaction_19,,,,,,,,,,
PMID32556414,reaction_20,,,,,,,,,,
PMID32556414,reaction_21,,,,,,,,,,
PMID32556414,reaction_22,,,,,,,,,,
PMID32556414,reaction_23,,,,,,,,,,
PMID32556414,reaction_24,,,,,,,,,,
PMID32557076,reaction_1,45.0,%,,,,,,,,
PMID32557076,reaction_2,38.0,%,,,,,,,,
PMID32557076,reaction_3,38.0,%,,,,,,,,
PMID32557076,reaction_4,38.0,%,,,,,,,,
PMID32557076,reaction_5,40.0,%,,,,,,,,
PMID32557118,reaction_1,56.0,%,,,,,,,,
PMID32557118,reaction_2,,,,,,,,,,
PMID32557119,reaction_1,,,,,,,,,,
PMID32557119,reaction_2,,,,,,,,,,
PMID32557119,reaction_3,,,,,,,,,,
PMID32560561,reaction_1_APS_DSM642,,,,,,,,,,
PMID32560561,reaction_2_APS_DSM644,,,,,,,,,,
PMID32560561,reaction_3_APS_DVI-10,,,,,,,,,,
PMID32560561,reaction_4_APS_TC2,,,,,,,,,,
PMID32560561,reaction_5_APS_TC3,,,,,,,,,,
PMID32560561,reaction_6_APS_TC4,,,,,,,,,,
PMID32560561,reaction_7_APS_Vib-7,,,,,,,,,,
PMID32560561,reaction_8_APS_Rod-9,,,,,,,,,,
PMID32560561,reaction_9_Sulfite_DSM642,,,,,,,,,,
PMID32560561,reaction_10_Sulfite_DSM644,,,,,,,,,,
PMID32560561,reaction_11_Sulfite_DVI-10,,,,,,,,,,
PMID32560561,reaction_12_Sulfite_TC2,,,,,,,,,,
PMID32560561,reaction_13_Sulfite_TC3,,,,,,,,,,
PMID32560561,reaction_14_Sulfite_TC4,,,,,,,,,,
PMID32560561,reaction_15_Sulfite_Vib-7,,,,,,,,,,
PMID32560561,reaction_16_Sulfite_Rod-9,,,,,,,,,,
PMID32560825,reaction_1,,,,,,,,,,
PMID32561281,reaction_1,,,,4.0,g/L,,,,,
PMID32565080,reaction_1,,,,,,,,,,
PMID32569353,reaction_1,,,,,,,,,,
PMID32569353,reaction_2,,,,,,,,,,
PMID32569353,reaction_3,,,,,,,,,,
PMID32569353,reaction_4,,,,,,,,,,
PMID32569353,reaction_5,,,,,,,,,,
PMID32569353,reaction_6,,,,,,,,,,
PMID32569353,reaction_7,,,,56.0,%,,,,,
PMID32569553,reaction_1,,,,,,,,,,
PMID32569553,reaction_2,,,,,,,,,,
PMID32569553,reaction_3,,,,,,,,,,
PMID32569553,reaction_4,,,,,,,,,,
PMID32569553,reaction_5,,,,,,,,,,
PMID32569553,reaction_6,,,,,,,,,,
PMID32569553,reaction_7,,,,,,,,,,
PMID32569553,reaction_8,,,,,,,,,,
PMID32569553,reaction_9,,,,,,,,,,
PMID32569553,reaction_10,,,,,,,,,,
PMID32569553,reaction_11,,,,,,,,,,
PMID32569553,reaction_12,,,,,,,,,,
PMID32569553,reaction_13,,,,,,,,,,
PMID32571930,reaction_1,,,,,,,,,,
PMID32571930,reaction_2,,,,,,,,,,
PMID32571930,reaction_3,,,,,,,,,,
PMID32571930,reaction_4,,,,,,,,,,
PMID32579353,reaction_1,,,,,,,,,,
PMID32579353,reaction_2,,,,,,,,,,
PMID32579353,reaction_3,,,,,,,,,,
PMID32579353,reaction_4,,,,,,,,,,
PMID32580556,reaction_1,,,,,,,,,,
PMID32580556,reaction_2,,,,,,,,,,
PMID32580556,reaction_3,,,,,,,,,,
PMID32581130,reaction_1,,,,,,,,,,
PMID32584503,reaction_1,,,,,,,,,,
PMID32586893,reaction_1,82.48,%,,,,,"Cleavage at the 9,10 double bond.",,,
PMID32586893,reaction_2,51.34,%,,,,,"Cleavage at the 5,6 double bond.",,,
PMID32586893,reaction_3,81.81,%,,,,,"Cleavage at both 5,6 and 9,10 double bonds.",,,
PMID32586893,reaction_4,55.31,%,,,,,"Cleavage at the 9,10 (or 9',10') double bond.",,,
PMID32586893,reaction_5,48.53,%,,,,,"Cleavage at the 9,10 (or 9',10') double bond.",,,
PMID32586893,reaction_6,59.66,%,,,,,,,,
PMID32591507,reaction_1,,,,,,,,,,
PMID32591507,reaction_2,,,,,,,,,,
PMID32591507,reaction_3,,,,,,,,,,
PMID32595194,reaction_1,,,,,,,,,,
PMID32596402,reaction_1,,,,,,,,,,
PMID32596832,reaction_1,,,,86.0,%,,"Exclusively forms a Sia-Gal α2,3-linkage.",Stereospecific transfer with inversion of configuration to form α-linkage.,,
PMID32596832,reaction_2,,,,,,,,,,
PMID32596832,reaction_3,20.45,%,,,,,,,,
PMID32601391,reaction_1,100.0,%,,,,,,,,
PMID32601391,reaction_2,,,,,,,,,,
PMID32601391,reaction_3,100.0,%,,,,,,,,
PMID32601391,reaction_4,,,,,,,,,,
PMID32601391,reaction_5,100.0,%,,,,,,,,
PMID32601391,reaction_6,,,,,,,,,,
PMID32601391,reaction_7,,,,,,,,,,
PMID32601391,reaction_8,,,,,,,,,,
PMID32601391,reaction_9,,,,,,,,,,
PMID32601391,reaction_10,,,,,,,,,,
PMID32601857,reaction_1,,,,,,,,,,
PMID32601857,reaction_2,,,,,,,,,,
PMID32601857,reaction_3,,,,,,,,,,
PMID32601857,reaction_4,75.0,%,,,,,,,,
PMID32601959,reaction_1,,,,0.858,g/L,,,,,
PMID32608101,reaction_1,,,,,,,Specific for histone H3 lysine 9 (H3K9).,,,
PMID32608439,reaction_1,,,,,,,,,,
PMID32608439,reaction_2,,,,,,,,,,
PMID32608439,reaction_3,,,,,,,,,,
PMID32612982,reaction_1,,,,,,,,,,
PMID32612982,reaction_2,7.0,%,± 1,,,,,,,
PMID32612982,reaction_3,8.0,%,± 1,,,,,,,
PMID32612982,reaction_4,41.0,%,± 1.0,,,,,,,
PMID32612982,reaction_5,40.0,%,± 1,,,,,,,
PMID32612982,reaction_6,8.0,%,± 0.5,,,,,,,
PMID32615907,reaction_1,,,,,,,,,,
PMID32615907,reaction_2,,,,,,,,,,
PMID32617841,reaction_1,,,,,,,,,,
PMID32621793,reaction_1,,,,,,,,,,
PMID32621793,reaction_2,,,,,,,,,,
PMID32626311,reaction_1,,,,,,,,,,
PMID32626311,reaction_2,,,,,,,,,,
PMID32626358,reaction_1,,,,,,,,,,
PMID32631052,reaction_1,,,,,,,,,,
PMID32632475,reaction_1,,,,,,,,,,
PMID32632475,reaction_2,,,,,,,,,,
PMID32632475,reaction_3,,,,,,,,,,
PMID32634742,reaction_1,,,,,,,,,,
PMID32634742,reaction_2,,,,,,,,,,
PMID32634742,reaction_3,,,,,,,,,,
PMID32634742,reaction_4,,,,,,,,,,
PMID32634742,reaction_5,,,,,,,,,,
PMID32636308,reaction_1,,,,,,,,,,
PMID32636308,reaction_2,,,,,,,,,,
PMID32636308,reaction_3,,,,,,,,,,
PMID32636308,reaction_4,,,,,,,,,,
PMID32638277,reaction_1,,,,342.0,mg/L,,,,,
PMID32639976,reaction_1,,,,,,,,,,
PMID32639976,reaction_2,,,,,,,,,,
PMID32640001,reaction_1,,,,199.0,µM,± 9,"Strictly C4-oxidizing, generating native and C4-oxidized cello-oligosaccharides.",,,
PMID32640001,reaction_2,,,,38.0,µM,± 2,"Mixed C1- and C4-oxidizing, generating C1-oxidized, C4-oxidized, and native cello-oligosaccharides.",,,
PMID32640001,reaction_3,,,,,,,C4-oxidizing. Major products are cellotetraose (Glc4) and C4-oxidized cellobiose (Glc4gemGlc). Minor products are cellotriose (Glc3) and C4-oxidized cellotriose (Glc4gemGlc2).,,,
PMID32640001,reaction_4,,,,,,,C4-oxidizing. Products are cellotriose (Glc3) and C4-oxidized cellobiose (Glc4gemGlc).,,,
PMID32640001,reaction_5,,,,,,,"Substitution-intolerant cleavage, occurring only next to unsubstituted glucosyl units. Produces a clustered product profile (e.g., oxidized Hex4Pen3, Hex5Pen3, Hex6Pen3). Oxidation is suggested to occur at C4.",,,
PMID32640001,reaction_6,,,,,,,"Substitution-tolerant cleavage, occurring irrespective of substitutions on the glucan backbone. Produces a myriad of products. Oxidation is suggested to occur at C4.",,,
PMID32643247,reaction_1,,,,,,,,,,
PMID32643247,reaction_2,,,,,,,,,,
PMID32643247,reaction_3,,,,,,,,,,
PMID32643247,reaction_4,,,,,,,,,,
PMID32643247,reaction_5,,,,,,,,,,
PMID32643933,reaction_1,,,,,,,,,,
PMID32645255,reaction_1,100.0,%,,,,,Halogenation at C3 position.,,,
PMID32645255,reaction_2,100.0,%,,,,,Halogenation at C3 position.,,,
PMID32645255,reaction_3,98.0,%,,,,,Halogenation at C2 position (C3 blocked).,,,
PMID32645255,reaction_4,97.0,%,,,,,Halogenation at C3 position.,,,
PMID32645255,reaction_5,89.0,%,,,,,Halogenation at C3 position.,,,
